id,content
09658,ยังมีต้นไม้ปกคลุมทั่วบริเวณ ซอยดังกล่าว ช่วงกลางคืนมืดสนิท
09659,มีการจอดรถกีดขวางทางจราจรบริเวณหน้าปากซอยสุขุมวิท38 เป็นประจำในช่วงเช้าทั้งที่เป็นบริเวณห้ามจอด เนื่องจากมาซื้อของทีบริเวณร้านค้าหัวมุมซอยสุขุมวิท38 ทำให้การเลี้ยวออกจากซอยทำได้ยาก รวมถึงรถที่วิ่งทางตรงถนนสุขุมวิทต้องเบี่ยงหลบ
09660,หญ้าเกาะกลางถนนคู่ขนานกาญจนาภิเษก ช่วงวงเวียนหน้าวัด/โรงเรียนคู้บอนขึ้นยาวมาก
09661,"สถานที่อยู่ บริเวณ ประตูทางเข้า สำนักงานเขตดินแดง
 สนามหญ้าหน้าเขต"
09662,ป้ายบังทางเดินทาง คนพิดารไม่สามารถใช้ทางลาดได้สะดวก ปชชเดินลำบาก
09663,สายไฟต่อแบบชั่วคราว ตามเสาไฟแสงสว่าง เสี่ยงไฟฟ้ารั่วไฟดูด (ต้นที่27/12)
09664,"ตรงสะพานลอยหน้าวัดช่องลม ฝั่งโรงเรียนวัดช่องลมก่อนขึ้นสะพานลอย
 มีวายไฟห้องลงมาขวางครับ"
09665,เคยแจ้งเรื่องดังกล่าวไปแล้วสำนักงานเขตจัดการให้เรียบร้อย แต่ยังมีผู้ไม่หวังดีนำสิ่งของมาวางขวางอีก
09666,ศาลาป้ายรถประจำทาง อยู่ตรงข้ามโลตัสพัฒนาการเป็นเต้นท์ธรรมดา ไม่มีไฟฟ้า เวลากลางคืน มันมืดมาก กลัวอันตรายค่ะ
09667,"แจ้งเรื่องสายไฟหย่อนลงมาจะถึงพื้น ในซอยชุมชน รบกวนแก้ไขให้หน่อยค่ะ เนื่องจากน้ำท่วมขังบ่อยกลัวไฟจะช็อตเอาค่ะ
 
 พิกัด ซอยชุมชนวัดบางนาใน (ซอยเล็กๆ อยู่ระหว่างโรงเรียนและวัด) ถนนสรรพาวุธ 1 เขตบางนาค่ะ
 
 ปล. รูปนี้ถ่ายเมื่อวันอังคารนะคะ"
09668,ต้องการให้ช่วยเหลือน้องแมวโดยการหาบ้านหรือที่พักพิงให้แมวจรจัดค่ะน่าสงสาร
